Label ID,Name,Specialization,Status,Country,Website,Online Shopping
10122,Addict Teast,Death Metal,closed,,,
21713,Addictease Records,,unknown,Japan,,
56980,Addicted Label,,active,Russia,https://noname666.bandcamp.com/,Yes
34686,Addicted to Rock,,active,,,
4828,Addiction to War Records,"Punk, Hardcore, Crust, Grindcore",closed,France,https://addictiontowarrecords.blogspot.com,
29195,Addictyerz Records,,active,Indonesia,,
21714,Addistease Records,,unknown,Japan,,
10123,Adelie Prod,Various,active,France,http://www.adelieprod.com/,
10124,Adenon,Death Metal,closed,Greece,,
44937,Adenon Productions,,unknown,,,
61790,Adepts of Agony,Depressive Black Metal,active,Russia,,
46000,Aderlass Kunstverlag,,active,Germany,https://www.facebook.com/AderlassKunstverlag/,Yes
6491,Aderschnitt Klangwerke,Black Metal,closed,Germany,,
10125,Adesso,"Pop, Rock",closed,Spain,,
61972,Adharma Records,,active,United States,,
36965,Adimere Records,Black Metal,unknown,Italy,http://adrshop.bandcamp.com,Yes
64221,Adios Motherfucker,,active,United States,,
54,Adipocere Records,"Black Metal, Death Metal, Pagan Metal, Viking Metal",active,France,https://adipocere-shop.com/site/index.php,Yes
56165,Adirondack Black Mass,,active,United States,https://adirondackblackmass.bigcartel.com,Yes
35538,Adirondack Resistance,,active,United States,,
6493,Adn,,closed,,,
58633,ADN Music,,closed,France,,
29165,Adnan Records,,active,Indonesia,,
55956,Adolf Hitler Recordss,,active,Italy,,
10127,Adonikam,,unknown,,,
56841,Adopt,,closed,United States,,
44849,ADP,,closed,France,,
21715,ADP & Tarot,,unknown,,,
29120,ADR Production,,active,Sweden,,
49197,Adramelech Records,Black Metal,closed,Chile,,
43767,Adreit Disc,Occitan-based music,active,France,,
10128,Adrenal Records,Death Metal,closed,,,
10129,Adrenaline Records,Metal,unknown,Italy,http://www.adrenaline.it,
10130,Adrenalyn Records,,active,France,http://www.adrenalynrecords.com/,Yes
35845,Adulruna,"Symphonic/Operatic Metal, Psychedelic Rock",active,Sweden,,
45248,Adult Crash Records,"Punk Rock, Hardcore",active,Denmark,http://www.adult-crash.com/,Yes
44290,Adult Fantasy Records,"Heavy Metal, Hard Rock",active,United States,http://www.adultfantasyrecords.com/,
47769,Adult Punk Records,,active,Mexico,,
51868,Adunco Records,Horror Grind - Splatter Gore - Punk Grind,active,Brazil,,
42982,Advaita Audio,,active,United States,,
63634,Advaita Records,,active,Japan,,
10131,Advance,Death Metal,closed,Argentina,,
38343,Advance Sound Production,,unknown,,,
21718,Advent,,unknown,,,
39342,Advent,,closed,Australia,,
33766,Adventure Grind Records,,active,Canada,,
40111,Adversarial Light Productions,Black Metal,active,Chile,,
50696,Adversarial Productions,,active,,,
10133,Adversarius Mors Productions,Christian Black Metal,closed,Guatemala,,
4829,Adversary Productions,Black Metal,closed,France,,
2342,Adverse Order Music,Black Metal,closed,Australia,,
10134,Adverse Rising,,unknown,,,
6494,AdverseMusic,Thrash Metal,closed,,,
10135,Adversum,Black Metal,unknown,Norway,http://www.adversum.no,Yes
10136,Advertere,"Black Metal, Death Metal, Doom Metal",closed,Guatemala,,
46706,Advocate Records,,active,United States,http://www.advocaterecs.com,
24347,Advoco Sacrilegus Productions,Black Metal,active,Colombia,,
6495,Advoco Terra Sonitus Productions,Death Metal,unknown,Australia,https://myspace.com/advocoterrasonitus,
21720,Advoxya Records,,active,Hungary,http://www.advoxya-records.com/,Yes
62799,ADWMR,,active,United States,,
1823,Adžove Vrbe Records,Black/Death Metal,closed,Montenegro,http://adzove-vrbe-records.blog.hr/,
30061,Ae Distro,,unknown,Spain,,
4830,Aemathien Distribution,,closed,Italy,,
6496,Aenaon Music,,closed,Greece,http://myspace.com/aenaonmusic,
41186,AEnigma Records,,unknown,,,
25218,Aentzug Productions,,unknown,,,
52297,AEO Recordings,,unknown,United States,,
10142,Aeolian,,closed,,,
61386,Aeolian Records,,active,Chile,,
10143,Aeolus,,closed,,,
53965,Aeon of Fire,,active,Australia,https://www.aeonoffire.com/,Yes
2685,Aeon of Horus Productions,Black Metal,closed,Belarus,http://niemaracz.com/,
17074,Aeon Records,,closed,Netherlands,,
10144,Aeon Rip,,active,,,
10145,Aeonartworx,,closed,"Korea, South",,
10146,Aeongrave,,unknown,,,
32011,Aeons do Norte Produções,Black Metal,active,Brazil,,
33327,Aerco,,closed,United Kingdom,,
10147,Aereostella Musica,,active,Italy,http://www.aereostella.it/,
3846,AERIA Records,,unknown,United States,http://aeriarecords.blogspot.com/,
31131,Aerion Records,,active,Germany,http://aerion-audio.de,
10148,Aero,,closed,,,
30868,AeroNova Promotion,,closed,Russia,,
10149,Aerosound,Heavy Metal,closed,,,
43508,Aesthetic Calamity Records,,active,,,
1053,Aesthetic Death,"Funeral Doom, Death/Doom Metal, Sludge, Black Metal",active,United Kingdom,http://www.aestheticdeath.com,Yes
53256,Aesthetic Recordings,,active,Spain,,
35223,Aesthetic Records,,unknown,United States,,
10139,Aentitainment,"Industrial, Electronic",unknown,Germany,http://www.aentitainment.com/,
42046,Aeterna Records,,active,Germany,http://aeterna-records.com/,Yes
516,Aeternitas Tenebrarum Musicae Fundamentum,Black Metal,active,Italy,http://atmf.net/,Yes
59982,Aeternum Tormentun Production,,active,Chile,,
26465,Aethereal Records / Summerhall Music,,closed,United States,,
63065,Aetheric Records DK,,unknown,United States,,
44007,AetherWax Music,,unknown,United States,https://www.facebook.com/aetherwax,
40420,Aethyr Emanations,,active,Germany,,
25107,Aethyric Productions,,active,United States,http://aethyricproductions.com/,
10152,AF Records,,closed,,,
51138,AFC,,unknown,Chile,,
49685,Affair Records,,active,United Kingdom,http://www.affairrecords.limitedrun.com/,Yes
64109,Affiant Records,,active,United States,https://www.affiantrecords.com/,
10153,Affirmative Apartheid,NSBM,closed,,,
42481,Afflicted Records,,active,United States,,
10154,Afflictedphonica Arts,Black Metal,unknown,Germany,,
6499,Affliction Records,Black Metal,closed,Netherlands,http://www.afflictionrecords.co.nr/,
42402,Affreux Records,Black Metal,closed,,,
44671,Affront Vinyl,"Powerviolence, Grindcore, Punk",active,Germany,http://www.affront-vinyl.com,Yes
35518,Afgrundsvisioner,Black Metal,active,Denmark,http://afgrundsvisioner.dk,
17,AFM Records,"Heavy, Power, Gothic, Thrash",active,Germany,http://www.afm-records.de,Yes
37144,ADK Records,,active,Japan,,
43854,AFP,,unknown,,,
42156,Afraid of the Basement,,unknown,United States,http://www.afraidofthebasement.com/,
51581,Afraid of the Basement Video,,active,,,
10156,Africantape,,active,Italy,,
10157,Afro-Angel,,closed,,,
3204,After Dark,Black Metal,closed,Belgium,,
36409,After Dark,,closed,United Kingdom,,
62230,After Dark Records,,active,United Kingdom,,
10161,After Noise,,unknown,Brazil,,
10163,After the Blackout,,unknown,United Kingdom,https://myspace.com/atbrecords,
25037,After the Bomb Records,,unknown,,,
55547,After Winter Records,Various,unknown,Finland,https://afterwinterrecords.page.tl/,
2048,After World Records,Death Metal / Grindcore,active,United States,https://www.afterworldrecords666.com/,Yes
32075,Aesthetics of Devastation,"Black Metal, Death Metal",active,Russia,http://aesthetics-of-devastation.com,Yes
62648,Ad Astra Records,,unknown,Unknown,,
49913,Advanced Perspective,,active,United States,http://advancedperspectivepress.com/,Yes
42583,afmusic,,active,Germany,http://www.af-music.com/,
3205,After Zero,Thrash Metal,closed,Japan,,
10164,Afterlife Beacon Productions,Extreme Metal,closed,Iceland,https://myspace.com/afterlifebeaconproduction,
3206,Afterlife Productions,"Death, Black, Thrash",active,Malaysia,http://www.afterlifeprod.com/,Yes
175,Aftermath Music,"Black, Doom, Death, Gothic",active,Norway,http://www.aftermath-music.com/,Yes
46447,Aftermath Records,,unknown,United States,,
44011,Aftermath Tapes,,active,Croatia,,
53791,Aftershock Music,Thrash Metal,closed,United States,,
6500,Aftershock Records,,closed,United States,,
47113,Afterstation Records,,active,United States,,
26983,Afterwind Records,Heavy Metal,closed,Pakistan,http://Afterwindrecords.Bandcamp.com,Yes
59745,AFTM,,active,,,
6501,Afv,Heavy Metal,closed,,,
56803,AG Recorder,,active,Indonesia,,
59881,AG Records,,active,Mexico,,
10167,Ag. Kreyson,,unknown,Czechia,,
59330,AGA,,closed,Poland,,
21724,Agadu,,unknown,,,
10168,Against,Thrash Metal,closed,,,
40309,Against All Odds Productions,Sludge Metal,closed,United States,,
28379,Against Audio,,active,Finland,https://www.facebook.com/againstaudio/,Yes
25457,Against It Records,,active,Germany,https://myspace.com/againstitrecords,
57956,Against the Cross Records,,closed,Brazil,,
57859,Against the Light Records,,active,,,
21725,Agamemnon,,unknown,,,
10173,Agartha Records,"Death, psychedelic, progressive",active,India,,
51209,Agasiah Gigahgei Prod.,,unknown,Argentina,https://www.facebook.com/profile.php?id=100010865471578,
35043,Agat Company,Bootlegs,closed,Russia,https://piratapes.at.ua/index/0-544,
45328,Ágata Tecnologica Digital Ltda,,active,Brazil,,
58047,AGD Productions,,unknown,Russia,,
60483,Ağdaş Müzik,,active,Türkiye,,
51655,Age Global Networks,,active,Japan,https://age-global.net/,
45103,Age of Quarrel Records,"Punk, Hardcore, Sludge Metal",active,Australia,https://www.facebook.com/pg/ageofquarrelrecords,Yes
44575,Agent Five Records,,active,Japan,,
21726,Agentúra DUNA S.R.O.,,unknown,Slovakia,http://new.agenturaduna.sk/,
46532,Ages of Grief Music,,unknown,Malaysia,,
10174,AGF,Heavy Metal,closed,,,
10175,Ägg Tapes & Records,,active,Sweden,http://www.eggtapes.se/,
6502,Aggieland Metal Productions,,active,United States,,
64526,Aggregate Media,,active,,,
37739,Aggression Records,,closed,Canada,,
48773,Aggressive Chill,,active,Sweden,,
53847,Aggressive Erectors,,unknown,Unknown,,
37271,Aggressive Production,,active,,,
4831,Aggressive Records,,unknown,,,
46019,Aggressive Records,,active,United States,,
31241,Aggressive Records LLC,,active,United States,http://www.aggressiverecords.com/,
29380,Aggressive Rockproduktionen,,closed,Germany,,
38607,Aggressive Sportswear Records,,active,Finland,,
63396,Aggressive Tormentor's Projects,,active,Costa Rica,https://aggressive-tormentor.bandcamp.com/,Yes
3847,Aggressive Valley Tapes,"Grindcore, Noisecore, Goregrind, Death Metal",active,Canada,https://aggressivevalley.bandcamp.com,Yes
44599,Aggressively Uninterested,"Grindcore, Death Metal, Rap",active,United States,http://aggressivelyuninterested.com/htmDefault.html,Yes
37699,Aggressor Productions,,closed,Israel,,
34718,Aggressor Records,,active,,http://aggressorrecords.bigcartel.com/,
21730,AggroProg,,unknown,,,
4832,Aghast Recordings,,active,Latvia,http://www.aghastrec.lv/?l=2&,Yes
40698,Aghoniik Records,,closed,Mexico,,
58460,Aghori Cult,Various,active,United States,,
21727,Aghro,Black Metal,unknown,Mexico,,
63552,Agile Aardvark Productions,,active,United States,,
968,Agipunk,"Punk, Crust, Hardcore, Metal",active,Italy,http://www.agipunk.com/,Yes
10177,Agitate 96 Records,,closed,United States,http://www.angelfire.com/realm/agitate96/home.html,
10178,Agni Productions,,unknown,Czechia,,
56167,Agni's Embers,"Black Metal, Death Metal",active,Unknown,https://agnisembers.wordpress.com/,
33311,Agnostic Record,,unknown,Indonesia,http://www.angelfire.com/musicals/agnostic-record/,
43442,Agoge Records,,active,Italy,http://www.agogerecords.com/,
60,Agonia Records,"Black Metal, Death Metal",active,Poland,https://www.agoniarecords.com,Yes
3848,Agony Records,Death Metal,closed,France,http://www.xenokorp.com,Yes
63093,Agonywolf Media,,active,United States,,
2344,Agora Discos,,active,Mexico,,
3849,Agorila,Heavy Metal,closed,France,,
10179,Agorilla,Heavy Metal,closed,,,
33853,Agos,,unknown,Italy,,
6503,Agramon,Black Metal,unknown,,,
10180,Agresor Records,"Thrash Metal, Death Metal",active,Chile,http://www.agresorrecords.cl/,
10181,Agressiva,NSBM,closed,,,
10182,AgressivePlankton,,unknown,,,
6504,Agressor Records,"Pagan, Black Metal",unknown,Belarus,,
50085,Agro-Wax Records,"Punk, Hardcore",active,United States,http://agrowax.blogspot.com/,
792,Agromosh Records,,active,United States,https://www.agromosh.com,
3850,Agua Fria Records,,unknown,,,
50377,Aguilar Music Productions,,closed,Philippines,,
32454,Ah Dvke de Occident,,unknown,Mexico,,
27967,Ah Puch Records,Black Metal,active,United States,http://www.inframundo-records.net/ahpuchrecords.html,Yes
62746,Ah Puch Records MX,Black Metal,active,Mexico,https://ahpuchrecordsmx.bandcamp.com/merch,
1253,Ahdistuksen Aihio Productions,Black Metal,unknown,Finland,http://www.ahdistuksenaihio.com/,Yes
51824,Ahnenerbe,,active,,,
35758,Ahnenerbe Records,,unknown,Japan,http://ameblo.jp/ahnenerberecs/,
44073,Aggressive Rhythm Records,,active,United States,http://aggressiverhythmrecords.limitedrun.com/,
63830,Ahorcassettes Records,,active,,,
44408,AHPN Records,"Black, Death Metal",active,United Kingdom,https://jurgkirby.wixsite.com/ahpnrecords,Yes
10185,AHQ Productions,,active,Australia,,
6507,Ahriman Records,Black Metal,closed,France,,
44238,Ai Records,,closed,United States,,
62627,Aida House Recordings,,closed,United States,,
6508,AIDS Needle,,unknown,,,
36250,AIDS Productions,,unknown,Sweden,,
55685,AIF Records,,unknown,United States,http://www.robertjackson.net/index.htm,
2345,Aigan Productions,Black Metal,active,Brazil,https://aiganprod.loja2.com.br,Yes
6509,Ailano-Studio,,active,Russia,,
45100,Aim Down Sight Records,,active,Germany,,
63137,AIM Marketing,,unknown,,,
29061,Aima Records,"Hardcore, Grindcore, Death Metal",closed,Italy,,
24880,Aimer Records,,closed,Poland,https://myspace.com/aimerrecordspl,
32865,Aimless Productions,,unknown,,,
45351,Ain-Soph Productions,,active,Nicaragua,,
35023,Ain't No Grave Recordings,,unknown,United States,,
59883,Ain't No Hääv Records,,unknown,Finland,,
58249,Ain't That Some Shit Records,,unknown,United States,,
51421,Aincard Records,Death Metal,active,Indonesia,,
46736,Air 2 Music,,unknown,France,,
61833,Air Bladder Records,,unknown,United States,,
57078,Air Cuts,,active,Cyprus,,
10190,Air Music Scandinavia,,closed,Sweden,,
61145,Air Osaka,,closed,Japan,,
48133,Air Productions,,active,Indonesia,,
6510,Air Raid,Heavy Metal,closed,United Kingdom,,
4833,Air Records,Heavy Metal,closed,Japan,,
40261,Air Records,,active,Indonesia,,
26766,Air Tuhan Production,Black Metal,changed name,Indonesia,,
10192,Airborne Records,"Pop, Rock",active,Denmark,http://airbornerecords.com/,
57233,Airbourne Musik Verlag,,unknown,,,
51188,Airburst Productions,,closed,United States,,
37361,Airforce1 Records,Heavy Symphonic,active,Germany,http://www.airforce1.tv/records/,
52739,Airglow Music,,unknown,,,
61027,Airgroove,,active,Japan,https://airgroove-llc.com/,
51389,AIRO Records,,unknown,Indonesia,,
4834,Airship Records,"NWOBHM, Hard Rock, Folk",closed,United Kingdom,http://www.airshiprecords.co.uk/,
53607,Airship Records,,closed,,,
58831,Airwave Records,,closed,United States,,
37802,AIS,,active,United States,,
10193,Aiuaros,Thrash Metal,closed,,,
51438,AJ Productions,,closed,Malaysia,,
21732,AJA Records,,closed,United States,,
62351,Aji Records,"Heavy Metal, Thrash Metal, Power Metal",active,Sweden,,
52323,AJK Music,,closed,United States,,
58187,Ajna Management,,active,France,,
53162,AJR Productions LTD,Progressive Metal / Shred ( Instrumental ),active,United Kingdom,,
51566,AK Records,,unknown,,,
10195,AKAAN Mr-Studio,,closed,Finland,,
10483,"Akademickie Radio ""Pomorze""",Various,closed,Poland,http://www.arp.org.pl,
53897,Akakor Records,,active,Ecuador,,
35687,Akar Bumi Distro,,active,Indonesia,,
40653,Akar Records,,active,Indonesia,,
34870,Akarma,"Rock, Prog Rock, Blues Psychedelia",active,Italy,,
33239,Akasa Records,,active,Germany,http://www.akasa-records.de,
52753,Akaschic Envoy Records,,active,United States,https://akashicenvoyrecords.limitedrun.com/,Yes
48544,Akash Records,,unknown,Colombia,,
59074,Akasha Records,,active,Brazil,,
28108,Akashi Inc.,,active,Japan,,
49477,Akashic Envoy Records,"Black Metal, Dungeon Synth, Dark Ambient, Dark/Neofolk",closed,United States,http://akashicenvoyrecords.limitedrun.com,Yes
30443,Akashic Records,,active,,,
47414,Akashic Records LLC,,active,Japan,,
40108,Akata Records,,unknown,,,
3210,Akedia Rekordz,Black Metal,closed,France,,
29306,Akeldama Records,,active,United States,http://akeldamarecords.weebly.com/,
611,Akeloo,Heavy Metal,unknown,Spain,,
10199,Akhenation,,closed,,,
64345,Akhu Music,,unknown,Unknown,,
62931,AKIA Music,,unknown,,,
57592,Akia Records,,active,France,,
1654,Akne Productions,"Death Metal, Thrash Metal, Grindcore, Black Metal",active,Slovakia,http://akneproductions.szm.sk/,
59940,Akoi Music,,unknown,"Korea, South",,
4836,Akom Productions,,closed,,,
3852,Akousmatikoi Underground,Black metal,active,United Kingdom,,
28941,Akracia Records,"Punk, Hardcore, Crust, Grindcore",active,Mexico,,
39354,Akslen Black Art Records,Black Metal,active,Norway,https://www.facebook.com/pg/akslenblackart,
27825,Aksys Games,,active,United States,http://www.aksysgames.com/,Yes
53093,Aktashite Records,Black Metal,active,Norway,,
10201,Aktiv Musik,,closed,,,
48838,Aktiv Sound Records,,active,Austria,,
4835,Akashic,,unknown,United States,,
36107,Akurama Records,,unknown,Indonesia,,
10203,Akustic,Heavy Metal,closed,,,
6514,Akustik,Heavy Metal,closed,,,
60624,Al Azif,"Black Metal, Death Metal",active,Chile,https://www.youtube.com/@alazifprod.5097,
10204,Al Coda,,unknown,,,
47660,Al Extremo Producciones,,active,Peru,,
31611,Al Filo del Acero Records,,active,Chile,https://alfilodelacerometalstore.mitiendanube.com/,Yes
27459,Al Hadid Records,Black Metal / Dark Ambient / Harsh Noise / Experimental,active,United States,,
61327,Al Shaytan Creations,,active,Malaysia,,
4837,Al-Mauth,Gothic Metal,closed,Indonesia,,
62626,AL!VE,,active,Germany,https://alive-ag.de/,
